K,T1,T2,L,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot,SystemType,SystemCategory,wc,PhaseMargin,DesignFocus
2.2947990823979,18.4385725343021,0,3.82525054037204,3.22831759320512,0.0547421639383512,7.43808840844225,12.1901299367099,0.0410020801499051,4.1820014841372,26.2181333519298,0,PT1_MediumGain,MediumGain,1.01,34.4062926818662,balanced
3.93167126492646,3.29712510342553,6.60808079338384,0.762109168918813,0.208845317980201,0.00184585893293003,5.90732667379635,10.4650190177163,0.475878166821105,0.47782603638027,26.1755953941146,61.1045953078834,PT2_HighGain,HighGain,1.01,85.341449883198,balanced
1.21525151012224,23.8513477027136,11.3424016688231,0.152640884447561,67.839451089457,5.21127302542458,220.780560798956,0.591863180388417,7.75663246306291e-05,1.34267621976412,11.5133372433903,11.1963926038338,PT2_VeryLowGain,VeryLowGain,1.01,45.7633198262405,reference-tracking
5.97666225256364,3.47604332759832,0,2.7747674501038,0.415232009824214,0.00719919224543165,0.450549154968035,5.66523813608111,0.149428954761849,0.644184430750094,41.5564058572017,0,PT1_HighGain,HighGain,1.01,44.0947234803205,disturbance-rejection
3.89535438694964,6.11149657411646,2.79366012140605,1.27290764770486,0.168157095241604,0.00148624005263411,4.75643363095654,13.365586756093,0.532567934096458,0.404403956466338,26.4739630544679,114.147580300256,PT2_HighGain,HighGain,1.01,65.6307156104722,balanced
8.51559388769699,2.4863253199127,0.838276635722992,1.5382570596593,0.214945516286435,0.030224355135232,0.382155175560602,2.2517073992554,0.000434339772801384,0.679977351920019,22.5165938042183,13.2830951791655,PT2_VeryHighGain,VeryHighGain,1.01,25.5458190797872,disturbance-rejection
1.92272213962637,2.08897309833281,0,0.2353982963499,1.10507861899176,0.508459139228649,0,0.629760895623314,8.14659451009447e-12,1.6624177551037,3.37642972164758,0,PT1_VeryLowGain,VeryLowGain,1.01,77.3088068312391,balanced
0.511277346863694,20.4805007858739,0,1.6313673204288,35.0158832366736,3.35672574102516,23.4499975915061,1.80640278830737,0.00033540335472293,0.780068666945401,12.8723494962933,10.4803261511879,PT1_VeryLowGain,VeryLowGain,1.01,34.3424182414353,disturbance-rejection
4.92186499483097,0.613150628650041,3.79770562077706,6.25618257120727,0.0331484326166201,0.000292979182151539,0.937625138473369,42.3379908362536,0.840839404432923,0.0728679223248183,49.9555227343158,961.27056125367,PT2_VeryHighGain,VeryHighGain,1.01,80.2009819469342,reference-tracking
4.80730920806466,6.67827977335918,0,0.811126020171527,1.41912020628269,0.148583845809295,0.623883126057079,0.854673829529213,0.000241678538189016,1.74577838492736,7.99864606775038,0,PT1_HighGain,HighGain,1.08213130536088,71.2432004784715,balanced
4.65497625033007,7.21156620693762,0,0.361383390423327,1.57815706489254,0.197431125507555,0.131844914786729,0.662663333891851,2.90937382178003e-05,1.58697404029668,3.28029313601576,0,PT1_HighGain,HighGain,1.01,74.8711570686886,reference-tracking
3.26534615557082,2.073643617551,0,1.11072288679823,0.713936200278691,0.227727004056264,0.329390261755104,1.12384321166915,4.93551044478124e-09,1.67380311513527,5.97955808538367,0,PT1_VeryHighGain,VeryHighGain,1.03290525100573,64.868911491925,disturbance-rejection
1.43156698731329,2.73617631218597,0,3.65168901328692,1.39719810302884,0.0242252425379989,1.51296482112872,8.08126803512051,0.181707708283106,0.421285146835392,42.78798576739,12.2101491671446,PT1_LowGain,LowGain,1.01,33.9424756274423,balanced
1.47069226347695,4.15481406185909,0,1.56556704225926,2.67430782333776,0.429218193797326,1.61376763732619,1.62997603626857,1.94432828997115e-05,0.999682179362658,8.58055233381024,0,PT1_VeryLowGain,VeryLowGain,1.01,36.2882491436483,reference-tracking
3.91022027413664,11.6588506100355,0,1.3302989951371,1.93953303170295,0.0335573790986263,2.32780286775295,2.02485067485618,0.0455398544926728,3.99338689593061,28.0266844202571,0,PT1_LowGain,LowGain,1.01,77.1456804517429,reference-tracking
4.76727475329867,7.91371997452358,0,0.166276459067351,1.60155348329476,0.54394466927675,0,0.58863369270308,1.74082970261225e-13,1.31996381579535,8.38953626326269,10.3667945388637,PT1_HighGain,HighGain,1.01,27.2396037934637,balanced
1.61162063347989,4.74112443301356,0,3.15138828376041,1.29221925479325,0.0219858569170053,2.74090911356477,12.4480264780656,0.177702747666556,18.257622449764,42.6635691330824,0,PT1_HighGain,HighGain,1.01,50.8862514980631,reference-tracking
5.50532217680598,3.56760034626872,8.9799897332008,0.20207118646756,2.93111285675477,0.37213039638305,5.77178232585815,0.602903598043759,1.11295613614004e-07,1.38419515638487,9.46500521273792,6.51987184332041,PT2_HighGain,HighGain,1.01,61.4380286880234,disturbance-rejection
1.72416562558615,2.60517403495205,2.33392623006503,2.37844976277029,0.248279224337988,0.00295239962269705,5.21970101574204,28.5164946534017,0.74232925557584,0.139174465951841,49.9731141599288,546.243583547965,PT2_HighGain,HighGain,1.35888395523577,59.1603857723154,reference-tracking
9.14452411611545,4.27676292263841,0,4.56203222842846,0.236313935588869,0.00404505638867557,0.4231417660567,13.506655907695,0.169295309797876,0.425043631877372,42.384395300456,0,PT1_VeryHighGain,VeryHighGain,1.01,30.7930415837381,balanced
7.8315843551842,1.68500127093117,1.83248258056005,1.96112299114379,0.0309686222974342,0.000375496294018243,0.638525321207661,28.1768558023238,0.733037260302234,0.151932633595892,46.8431959134254,350.097777704124,PT2_VeryHighGain,VeryHighGain,1.38557927704545,74.4808209483494,reference-tracking
2.75692239535918,5.88043449543259,0,1.96324662893291,1.1610807498405,0.0199455782525191,1.85176272367692,4.90581574369985,0.117345208516424,9.54494311875147,39.73775886904,0,PT1_HighGain,HighGain,1.01,67.9445100703762,reference-tracking
3.63167747138711,4.3586092971107,0,7.08609189183048,0.449239085007062,0.00866423821326132,1.16714374856718,57.6086742762501,0.200485774786785,23.7138805021215,44.0543702038087,0,PT1_LowGain,LowGain,1.16352970819608,20.0263075532576,reference-tracking
7.40925135431338,3.09205885071638,0,5.22909915243623,0.214844246692865,0.00367692553215716,0.386707359909768,18.8026969030336,0.223087792279177,0.348772463944217,43.8902098170232,0,PT1_VeryHighGain,VeryHighGain,1.01,30.1964674520185,reference-tracking
1.98638038804718,2.93239775255215,0,0.678733839928874,2.10226700446069,0.60502205361574,0.251155133858896,0.800891597520258,2.00007016504244e-08,0.679484525268224,4.0490726954685,11.125129636933,PT1_LowGain,LowGain,1.38395371271349,46.3267668580533,balanced
9.01312100440924,0.966367392793182,4.04289774273374,6.10069726790762,0.0228074573730189,0.000201581483063934,0.645123877346776,58.2327630207039,1.06020012640185,0.0327133048665577,49.9981705796812,1524.76628639567,PT2_VeryHighGain,VeryHighGain,1.01,21.8564227203552,disturbance-rejection
4.34223552291333,4.77570566212549,0,1.57713454091403,1.14116495463099,0.0313964822875162,0.86386475159897,2.63003248268684,0.0472218776890805,3.17743085370951,35.7788559739568,0,PT1_VeryHighGain,VeryHighGain,1.606170748463,44.1770223560122,disturbance-rejection
4.68590010173791,16.5188450442255,0,2.9931449686624,1.80292922909164,0.0309084076298632,3.07748503144999,6.16064922393821,0.036859273547349,2.61479652184629,24.1359978210385,0,PT1_MediumGain,MediumGain,1.01,40.0432402003848,disturbance-rejection
9.91002932259667,2.92144731026543,0,1.16475030949934,0.288877964487515,0.0272717139004979,0.149538613303578,1.40940403641719,0.00457964015402124,9.67544846737816,28.5942970590907,0,PT1_VeryHighGain,VeryHighGain,1.01,71.0305821272918,balanced
4.57977258146108,6.24144729967348,0,4.26767330171837,0.734866551190593,0.0126198701438179,1.18482713861199,10.2057709553278,0.10879727804657,0.386241277638022,39.1053654320668,9.59796260666994,PT1_MediumGain,MediumGain,1.01,26.9739497608027,disturbance-rejection
1.85515156458031,5.39692950529516,0,5.01593284377537,1.57862186526635,0.0271120762163854,2.53757294905333,13.1018058952315,0.124723514436189,0.303375632093336,40.2553634649599,29.8211622763962,PT1_LowGain,LowGain,1.01,21.5814680275626,balanced
0.853246533790826,5.17026119451646,3.40134252892132,2.06755301159846,0.780176138429519,0.00689551055444541,22.0677933188861,14.7679748146745,0.528053365207254,0.371663565141915,29.8346511589174,186.787429866566,PT2_VeryLowGain,VeryLowGain,1.01,47.1976792545562,reference-tracking
3.42368287768585,1.37211912290487,0,1.06049339645393,0.639789282820108,0.0458106323932427,0.380582772257225,10.9508745571361,0.0228526406576108,18.1004756524964,38.17744797407,0,PT1_VeryHighGain,VeryHighGain,4.28206207990517,35.635636095483,balanced
6.62458584001091,1.40416566662568,3.37094255623904,0.649359949225481,0.657755501914042,0.112372104691949,0.962521573935575,0.914493700614165,5.10489732707953e-08,0.76937068200324,7.69692634927667,3.65100167533567,PT2_VeryHighGain,VeryHighGain,1.21894562000855,49.7013122348733,balanced
3.46070640545385,0.869894195030371,0,0.454522299800648,0.63934080243533,0.0721526065998022,0.238301029225333,9.90300542300312,0.00512623485154151,13.2418443394117,30.7020510344466,0,PT1_VeryHighGain,VeryHighGain,6.74496106511068,54.0881115122815,balanced
3.51888600331726,2.48852833690967,0,1.65798408753977,0.735388685201873,0.132505876441656,0.351587215575094,1.74269573372007,5.45129270514977e-05,0.901645681976073,14.1093997632407,0,PT1_VeryHighGain,VeryHighGain,1.01,39.277818893854,reference-tracking
6.77004560199659,4.31169458459971,1.06980976108246,3.30496268261607,0.0340012595597501,0.000300516809743311,0.961747907410719,30.0515599907045,0.765251334364579,0.156463458020097,45.2361207928646,441.056399373822,PT2_VeryHighGain,VeryHighGain,1.01,68.4667091754369,reference-tracking
2.66126230732182,36.9917822115138,0,2.58125776136771,10.600170689041,0.184470458417333,9.3023086738169,3.68599942648061,0.00522650177062767,0.521809480906955,6.35412677377126,33.4641321084596,PT1_VeryLowGain,VeryLowGain,1.01,27.5141728392863,reference-tracking
