type,K,T1,T2,Td,zeta,omega_n,num,den,sprunghoehe_target,sprungzeit_target,Kp,Ki,Kd,Tu,Tg,Overshoot,Label,type_PT1,type_PT1+Td,type_PT2,type_PT2+Td,ISE
PT1+Td,0.8352494247550233,21.477350057026943,0.0,2.776818250555132,,,[0.8352494247550233],"[21.477350057026946, 1]",1,20,2.5263753577800085,0.4053466055487181,0.3617411714172128,22.31115557778889,6.903451725862931,0.1676118598803033,good,False,True,False,False,7.195843011378068
PT1+Td,1.3951168772331928,37.537468759559225,0.0,3.2505080821434964,,,[1.3951168772331928],"[37.537468759559225, 1]",1,20,2.36539224721264,0.2489520018119708,0.2710522075968088,27.613806903451724,8.104052026013006,0.1779616345378071,good,False,True,False,False,7.69184828539488
PT1+Td,2.788949530023762,12.747900678812597,0.0,1.6852991473597956,,,[2.788949530023762],"[12.747900678812595, 1]",1,20,0.9243229558866844,0.2598022783300565,0.1947647376166718,11.605802901450724,3.5017508754377187,0.1681054129623508,good,False,True,False,False,0.0
PT1+Td,1.920668596671452,18.324300564813623,0.0,2.619690249910209,,,[1.9206685966714516],"[18.324300564813626, 1]",1,20,0.6536353343483334,0.2693032515264858,0.8339192154725977,18.209104552276138,6.3031515757878935,0.3046682212176342,good,False,True,False,False,0.0
PT1+Td,2.4792959682470226,25.124081478039923,0.0,4.742782010661797,,,[2.4792959682470226],"[25.124081478039923, 1]",1,20,2.963891434833064,0.1473815975237228,0.4513102070345439,21.010505252626317,3.4017008504252124,0.0149889634479496,good,False,True,False,False,0.0
PT1,1.2727865208814209,46.22831888034189,0.0,0.0,,,[1.2727865208814209],"[46.22831888034189, 1]",1,20,1.445073047022365,0.8550098225827297,0.088630134585646,19.10955477738869,6.903451725862931,0.5448587243629573,good,True,False,False,False,8.259336235303236
PT1+Td,2.531311020950937,36.232809466262296,0.0,1.6167911954477774,,,[2.5313110209509375],"[36.232809466262296, 1]",1,20,2.132997448945796,0.872409964289709,0.766726274112578,11.2056028014007,3.601800900450225,0.3564346307462334,good,False,True,False,False,0.0
PT1,0.677406350219734,16.189718655835144,0.0,0.0,,,[0.677406350219734],"[16.189718655835144, 1]",1,20,1.6219634361193345,0.8315845909924298,0.7010691107425427,16.008004002000998,5.802901450725362,0.3306958885693094,good,True,False,False,False,0.0
PT2,0.8250601144401613,10.74740931835675,3.740470405568428,0.0,,,[0.8250601144401613],[40.20036649 14.48787972  1.        ],1,20,2.541121338153808,0.771120338418764,0.6142839445789733,13.706853426713357,5.60280140070035,0.5538952989609541,good,False,False,True,False,0.0
PT1,0.72913932530614,34.98804508900362,0.0,0.0,,,[0.72913932530614],"[34.98804508900362, 1]",1,20,0.8027954329159479,0.8576695628007971,0.2008105481118059,22.811405702851424,8.704352176088044,0.593046166791072,good,True,False,False,False,8.425283388109056
PT1,1.0933920068725933,42.60632239942875,0.0,0.0,,,[1.0933920068725933],"[42.60632239942875, 1]",1,20,1.9912601346790688,0.7720007126719891,0.2405441146642455,20.410205102551277,7.20360180090045,0.4503273758257149,good,True,False,False,False,8.272745992675915
PT2,0.7869897266575769,3.027332038114446,18.493624933347814,0.0,,,[0.7869897266575769],[55.98634326 21.52095697  1.        ],1,20,2.1442254220276,0.1551910805565914,0.3324551761858174,32.91645822911455,11.105552776388194,0.057406659397142,good,False,False,True,False,7.433416527765279
PT1,1.2098617507712008,10.586476625531274,0.0,0.0,,,[1.2098617507712008],"[10.586476625531274, 1]",1,20,0.5460802516111123,0.4042775876862794,0.2276373485595225,14.4072036018009,5.402701350675337,0.3020923252466667,good,True,False,False,False,0.0
PT1+Td,2.2492366075412704,25.62452126856226,0.0,3.3686479653650574,,,[2.2492366075412704],"[25.62452126856226, 1]",1,20,2.405686399339273,0.3784905603971747,0.9087990451874988,14.307153576788393,3.701850925462731,0.1524044667136715,good,False,True,False,False,0.0
PT2+Td,2.6409447579583545,48.85726087739256,27.913041989355055,2.661778015300119,,,[2.6409447579583545],[1.36375477e+03 7.67703029e+01 1.00000000e+00],1,20,1.7270994065538594,0.063900701361307,0.92732773403161,55.027513756878434,21.810905452726363,0.5915158679684461,good,False,False,False,True,6.341806832372984
PT1+Td,2.0879926473931483,48.5468309549926,0.0,4.504894103246439,,,[2.0879926473931483],"[48.5468309549926, 1]",1,20,2.851770515189721,0.8078602414688151,0.8757462430838195,14.507253626813403,4.602301150575287,0.3385244123622281,good,False,True,False,False,0.0
PT1+Td,2.128853629409043,33.08568402966861,0.0,2.868259663176752,,,[2.128853629409043],"[33.08568402966861, 1]",1,20,1.1102361832818275,0.1564333110255917,0.1447986164502382,27.513756878439217,8.704352176088044,0.2183917448643705,good,False,True,False,False,7.8063605870534705
PT1,1.4469235098994666,24.21571775667047,0.0,0.0,,,[1.4469235098994666],"[24.21571775667047, 1]",1,20,1.089085891941552,0.5700062850895234,0.9827684368893445,16.208104052026012,5.702851425712856,0.4003820418999293,good,True,False,False,False,0.0
PT2+Td,2.728932554332569,31.19070906493032,1.8044031502561293,0.5321509245320998,,,[2.728932554332569],[56.2806137  32.99511222  1.        ],1,20,2.4641661433641726,0.656289164084914,0.8343721567528402,11.005502751375689,4.102051025512756,0.4856136090422361,good,False,False,False,True,0.0
PT1+Td,0.8750756940518402,25.27446318678597,0.0,2.0411423386473926,,,[0.8750756940518402],"[25.27446318678597, 1]",1,20,0.6868482741320223,0.6951158061683286,0.2438545334636165,19.70985492746373,7.503751875937969,0.5234980971422011,good,False,True,False,False,7.860932693083379
PT1+Td,2.496631483067807,29.20141049876576,0.0,0.2804701246474159,,,[2.496631483067807],"[29.20141049876576, 1]",1,20,2.222258092671612,0.5359426829562695,0.371636909434416,12.106053026513257,3.601800900450225,0.2376931664501884,good,False,True,False,False,0.0
PT1+Td,2.7445614489233443,49.99970880530522,0.0,2.495783994440228,,,[2.7445614489233443],"[49.99970880530522, 1]",1,20,2.862109500935308,0.2580152498067751,0.0561378012403828,19.90995497748874,5.102551275637818,0.149788540468902,good,False,True,False,False,0.0
PT1,2.422466428567809,40.62211069879424,0.0,0.0,,,[2.4224664285678092],"[40.62211069879424, 1]",1,20,0.5180046002420167,0.8683015055488136,0.0728174341428004,13.206603301650825,5.002501250625312,0.6866296532110201,good,True,False,False,False,0.0
PT1,2.033867719399053,44.24073676951438,0.0,0.0,,,[2.033867719399053],"[44.24073676951438, 1]",1,20,2.021813915972181,0.4981716002907976,0.0866534343193278,17.808904452226113,5.802901450725362,0.3380328208513165,good,True,False,False,False,6.49690486513898
PT1,2.618073538563836,16.060084519193303,0.0,0.0,,,[2.6180735385638356],"[16.060084519193303, 1]",1,20,2.709265933612484,0.8347942489633293,0.0997111703674745,6.603301650825412,1.8009004502251125,0.1685039579287564,good,True,False,False,False,0.0
PT1+Td,2.384567984261031,42.38596795477782,0.0,0.5313282311545591,,,[2.384567984261031],"[42.38596795477782, 1]",1,20,1.6640013735180736,0.6594012597058001,0.8446005414951948,14.707353676838418,4.902451225612806,0.4043571534740106,good,False,True,False,False,0.0
PT1+Td,0.7657240259885829,44.520884475105454,0.0,1.5595198556805,,,[0.7657240259885829],"[44.520884475105454, 1]",1,20,2.9433306594725908,0.4413498964358524,0.9388207843842769,32.21610805402701,10.605302651325662,0.2827595942756961,good,False,True,False,False,7.791913154446075
PT1+Td,2.17327403555309,7.046989722354949,0.0,4.278872397582161,,,[2.17327403555309],"[7.046989722354949, 1]",1,20,0.7792426310685272,0.5722074948680567,0.0678943544282723,6.803401700850425,2.301150575287644,0.2431427165499833,good,False,True,False,False,7.63725459257632
PT1,1.7997109499478574,21.52107050672217,0.0,0.0,,,[1.7997109499478574],"[21.521070506722175, 1]",1,20,1.8009798499304162,0.9420389549003276,0.4018861830156912,9.90495247623812,3.301650825412706,0.3546038331939625,good,True,False,False,False,6.71185124617429
PT1,0.9453058583445174,9.123308352284518,0.0,0.0,,,[0.9453058583445174],"[9.123308352284518, 1]",1,20,0.5081532532022119,0.4246482728201253,0.2530999489078614,15.107553776888444,5.802901450725362,0.2743264951340229,good,True,False,False,False,0.0
PT1,0.946583500039596,13.273330515993894,0.0,0.0,,,[0.9465835000395959],"[13.273330515993894, 1]",1,20,1.1636376532995183,0.880812111624806,0.8009676281194379,12.106053026513257,4.402201100550275,0.3609252476378287,good,True,False,False,False,0.0
PT2,1.9874175834265464,24.15188012557311,34.50581647001532,0.0,,,[1.9874175834265466],[833.38034302  58.6576966    1.        ],1,20,2.8002101799231194,0.0555129768477944,0.1091966554134513,39.91995997998999,17.10855427713857,0.3241731759208222,good,False,False,True,False,6.932373407641107
PT2,0.5803144270472169,2.7158594247365846,28.20076070464376,0.0,,,[0.5803144270472169],[76.58930174 30.91662013  1.        ],1,20,2.957742257731758,0.270744700907328,0.9161955413604672,36.61830915457729,13.006503251625812,0.1834797036840608,good,False,False,True,False,7.335061044513063
PT2,1.542882486998919,38.81119685315014,8.673810428832184,0.0,,,[1.542882486998919],[336.64096402  47.48500728   1.        ],1,20,1.436411284966012,0.1052697768291396,0.0594216712352664,43.72186093046523,17.508754377188595,0.4045093287539724,good,False,False,True,False,6.826013677215534
PT1+Td,2.7113303549464494,35.39574457357947,0.0,3.906489928724165,,,[2.7113303549464494],"[35.39574457357947, 1]",1,20,2.6672876393491687,0.9373372765253036,0.8758137137672425,10.005002501250624,3.001500750375188,0.2990495012921093,good,False,True,False,False,8.674960936908137
PT1,0.7697889352780242,27.64593244720868,0.0,0.0,,,[0.7697889352780242],"[27.64593244720868, 1]",1,20,0.857425639530432,0.1352826602411704,0.2054714355092348,51.325662831415706,18.609304652326163,0.1867798288958148,good,True,False,False,False,6.547498509848853
PT1+Td,2.4277982715944355,15.455325950919436,0.0,3.026711844842427,,,[2.4277982715944355],"[15.455325950919436, 1]",1,20,2.965416004818972,0.7577593894266875,0.5723693081479625,7.20360180090045,1.8009004502251125,0.1333386082020088,good,False,True,False,False,5.662937922611113
PT1+Td,1.9992473659989,42.538228037790574,0.0,3.1331104004975088,,,[1.9992473659989],"[42.538228037790574, 1]",1,20,2.539480037972693,0.1925246484603104,0.4701954153507085,26.41320660330165,6.803401700850425,0.1276007029915755,good,False,True,False,False,7.3690156320424505
PT1+Td,2.255327244376564,42.04918993825862,0.0,4.827199426958594,,,[2.255327244376564],"[42.04918993825862, 1]",1,20,0.9594415254080214,0.5843739187143075,0.8747622049359202,16.80840420210105,6.003001500750375,0.5094544919565395,good,False,True,False,False,0.0
PT1+Td,1.5856571789366851,43.86097322488629,0.0,4.876450142819618,,,[1.5856571789366853],"[43.860973224886294, 1]",1,20,1.2279256097221265,0.126551424115164,0.9602720955635056,42.42121060530265,13.506753376688344,0.2163748743094097,good,False,True,False,False,7.306346479799018
PT1+Td,2.344889612560828,12.681279727090708,0.0,2.6145674198497995,,,[2.344889612560828],"[12.681279727090708, 1]",1,20,0.5152595456432911,0.4619496660400987,0.6130633833568423,10.605302651325662,3.8019009504752375,0.3715483307040917,good,False,True,False,False,8.702932367815324
PT1,2.919469915823516,11.86032935125736,0.0,0.0,,,[2.919469915823516],"[11.860329351257361, 1]",1,20,2.7645199446397286,0.4070248848105399,0.700772754725081,8.004002001000499,1.4007003501750874,0.040719633366653,good,True,False,False,False,0.0
PT1,1.635393394813403,33.65935564959461,0.0,0.0,,,[1.635393394813403],"[33.65935564959461, 1]",1,20,1.1564304140250208,0.6135195171606105,0.5514453125674591,17.008504252126063,6.003001500750375,0.4634058555985857,good,True,False,False,False,5.779941750697976
PT2,1.087064766741772,22.49045576640145,11.52982765060027,0.0,,,[1.0870647667417719],[259.31107877  34.02028342   1.        ],1,20,2.2145618869332138,0.1782379857998963,0.7965425671209198,34.017008504252125,13.906953476738368,0.4280688736200777,good,False,False,True,False,7.463597972162318
PT1+Td,2.2766756774441994,41.22340159238468,0.0,0.4282069032867994,,,[2.2766756774441994],"[41.223401592384675, 1]",1,20,0.632800110017115,0.8850636983927731,0.8050741902574123,13.806903451725862,5.102551275637818,0.641951041714484,good,False,True,False,False,0.0
PT2+Td,2.018192556714202,6.6625872399428925,44.57353719813018,4.900269330513279,,,[2.018192556714202],[296.97508018  51.23612444   1.        ],1,20,1.9649343741647305,0.0385736895135751,0.1367893683505765,35.91795897948974,14.807403701850925,0.0424771948889422,good,False,False,False,True,7.107957708589054
PT2,0.894979459520432,10.074785386069813,32.99552891016229,0.0,,,[0.894979459520432],[332.42287247  43.0703143    1.        ],1,20,2.2594390141772567,0.1774334209399896,0.8725917006505761,43.52176088044022,17.6088044022011,0.4225540224738459,good,False,False,True,False,6.839090849714875
PT1+Td,1.890382812145906,46.932413499485584,0.0,0.7852206657413728,,,[1.890382812145906],"[46.932413499485584, 1]",1,20,2.349772599593442,0.9094561342890716,0.4483016890382699,14.507253626813403,4.902451225612806,0.4157485398587892,good,False,True,False,False,0.0
PT1,2.059468352759843,32.96352154404498,0.0,0.0,,,[2.059468352759843],"[32.96352154404498, 1]",1,20,1.128708628382466,0.8283540582141211,0.3831701809905703,12.8064032016008,4.602301150575287,0.5061964560042314,good,True,False,False,False,0.0
PT1,0.7438818287380756,41.16343505723454,0.0,0.0,,,[0.7438818287380756],"[41.16343505723454, 1]",1,20,1.5552333761681054,0.0674353858547674,0.769681473834846,96.54827413706852,27.613806903451724,0.0541092036801666,good,True,False,False,False,5.361593837580883
PT1+Td,1.2236223782351845,25.716808481107183,0.0,2.155639873542122,,,[1.2236223782351845],"[25.716808481107186, 1]",1,20,0.8622694236869182,0.4249333429193044,0.5778486148278212,21.110555277638817,7.703851925962981,0.4094938085792894,good,False,True,False,False,7.894841958626761
PT1,2.946076652183616,30.554972160334003,0.0,0.0,,,[2.946076652183616],"[30.554972160334003, 1]",1,20,1.1717888205676028,0.990128940774492,0.3774857150451071,9.30465232616308,3.301650825412706,0.4879688920859526,good,True,False,False,False,9.210440366976517
PT1,1.4431622785938916,31.87835218508033,0.0,0.0,,,[1.4431622785938916],"[31.878352185080335, 1]",1,20,0.7456917615578038,0.6770062683693553,0.9581477754394648,17.508754377188595,6.503251625812906,0.54285953766613,good,True,False,False,False,7.507520894493709
PT2+Td,1.6839473807677503,36.77128426529871,3.3829705402766237,0.6853207019663519,,,[1.6839473807677503],[124.3961714   40.15425481   1.        ],1,20,2.346861661376609,0.6358834902681075,0.7403061944323942,18.10905452726363,7.20360180090045,0.6802579614165126,good,False,False,False,True,8.103993534478995
PT2,2.784668758468392,49.84637478876429,1.968766259497864,0.0,,,[2.7846687584683916],[98.13586084 51.81514105  1.        ],1,20,2.3284920381753595,0.1464735478791096,0.2427706799063316,22.71135567783892,7.303651825912956,0.165938786158088,good,False,False,True,False,7.90684260081864
PT1+Td,0.5420746808730638,21.218777297044745,0.0,4.679205205281663,,,[0.5420746808730638],"[21.218777297044742, 1]",1,20,0.9853626113154924,0.8755575370069192,0.9643218922097548,20.71035517758879,7.903951975987994,0.4555090446006146,good,False,True,False,False,7.351824545018431
PT2,0.5044289005582587,16.220666919375397,46.86912749456083,0.0,,,[0.5044289005582587],[760.24850589  63.08979441   1.        ],1,20,0.8919975970571499,0.0718134135984835,0.9188489447455178,126.86343171585791,54.82741370685342,0.3023360613596558,good,False,False,True,False,3.2592513693369978
PT1+Td,1.1831053637554914,24.177528604784307,0.0,2.369130469395523,,,[1.1831053637554914],"[24.177528604784307, 1]",1,20,0.7039167686478749,0.4659423069164432,0.433250148517345,20.11005502751376,7.503751875937969,0.4481271053013803,good,False,True,False,False,7.721130418166234
PT2,1.64207420576069,22.526506662722365,11.483479287147707,0.0,,,[1.6420742057606899],[258.68267267  34.00998595   1.        ],1,20,2.9078037351898445,0.286174624988589,0.6362700382199983,23.11155577788894,9.30465232616308,0.6192480717603791,good,False,False,True,False,8.386516201122335
PT1,1.4037634209025247,11.110353827684246,0.0,0.0,,,[1.4037634209025247],"[11.110353827684246, 1]",1,20,1.0210887884519573,0.3296060278515222,0.4667804347644584,14.707353676838418,4.8024012006003,0.1738986232420716,good,True,False,False,False,0.0
PT2,1.1199827227880326,14.249452091281835,14.687083719353058,0.0,,,[1.1199827227880326],[209.28289582  28.93653581   1.        ],1,20,1.0767281767226038,0.0362946155256344,0.2334685861859336,63.33166583291646,23.611805902951478,0.0,good,False,False,True,False,5.827717349262322
PT1,1.2723318204070466,20.93873727392531,0.0,0.0,,,[1.2723318204070466],"[20.93873727392531, 1]",1,20,1.6911989946890291,0.4824225990216957,0.0672124591025197,16.30815407703852,5.402701350675337,0.2666372650241772,good,True,False,False,False,0.0
PT1,2.750891470184513,49.13543641558212,0.0,0.0,,,[2.750891470184513],"[49.13543641558212, 1]",1,20,2.96385615035735,0.0607456974088859,0.8265048274070702,59.529764882441214,6.103051525762881,0.0004975532597428,good,True,False,False,False,7.408379274293267
PT1+Td,2.911953543408324,43.163532915761024,0.0,4.01815967414353,,,[2.911953543408324],"[43.163532915761024, 1]",1,20,1.4093730909189457,0.6338234005097464,0.543052111034821,13.706853426713357,4.602301150575287,0.4283543576910424,good,False,True,False,False,0.0
PT1+Td,1.324664581245,49.96125882308817,0.0,4.775784849788749,,,[1.324664581245],"[49.96125882308817, 1]",1,20,0.8884502691301053,0.6429162688415687,0.4024812151095172,23.01150575287644,8.504252126063031,0.6114687182021542,good,False,True,False,False,8.072694912570114
PT1+Td,2.1952515861211794,29.190390777191293,0.0,3.1414375664671423,,,[2.1952515861211794],"[29.190390777191293, 1]",1,20,2.1146404024085577,0.1710732579738868,0.4161072205033435,22.511255627813902,5.402701350675337,0.0890218109829223,good,False,True,False,False,0.0
PT1,1.7660552953614426,20.471242227028355,0.0,0.0,,,[1.7660552953614426],"[20.471242227028355, 1]",1,20,1.4049334782066318,0.9800458546328428,0.6935894909586475,10.005002501250624,3.4017008504252124,0.4046667594610295,good,True,False,False,False,0.0
PT1+Td,1.9053384963547784,6.582789525649474,0.0,0.2713346714599381,,,[1.9053384963547786],"[6.582789525649474, 1]",1,20,1.5285063436898496,0.469282021447308,0.5585050299508879,8.104052026013006,2.0010005002501248,0.0765674402521735,good,False,True,False,False,0.0
PT1,2.214305052883054,15.532969338707284,0.0,0.0,,,[2.214305052883054],"[15.532969338707284, 1]",1,20,2.443701603860841,0.3103136646690407,0.4805445181911439,12.106053026513257,2.6013006503251623,0.062596751286873,good,True,False,False,False,6.680733470030751
PT1,2.1156296619506723,33.015894378214995,0.0,0.0,,,[2.1156296619506723],"[33.015894378214995, 1]",1,20,0.8808777862887724,0.0474964913309399,0.2061072191545603,55.22761380690345,14.707353676838418,0.0615280974717241,good,True,False,False,False,6.788558423340664
PT2+Td,2.433871855336995,4.413152558778089,7.669285405035108,0.653308992715863,,,[2.433871855336995],[33.84572651 12.08243796  1.        ],1,20,1.5668719344434872,0.4110214909182935,0.4689269305417142,9.30465232616308,3.8019009504752375,0.5335163683380253,good,False,False,False,True,8.812945413958257
PT1,1.462756532328077,8.711438653777666,0.0,0.0,,,[1.462756532328077],"[8.711438653777666, 1]",1,20,1.1368600808328018,0.2916776678856211,0.1584015471084889,13.506753376688344,4.0020010005002495,0.0955004141043742,good,True,False,False,False,0.0
PT1+Td,0.7771058080342714,38.33315291526058,0.0,3.313128332651555,,,[0.7771058080342714],"[38.33315291526058, 1]",1,20,1.0210493766715412,0.3736543974604364,0.3502037143735881,34.61730865432716,13.006503251625812,0.4192507845067857,good,False,True,False,False,7.655520360328215
PT2,1.6343220914084569,10.909492585989993,49.34832628294408,0.0,,,[1.6343220914084569],[538.36519971  60.25781887   1.        ],1,20,1.8414342989507877,0.0421115032765303,0.3550484793645912,52.926463231615806,21.710855427713856,0.1135025411408188,good,False,False,True,False,6.167908897119009
PT2,0.7276369890974836,15.936507476084936,4.67861649425469,0.0,,,[0.7276369890974836],[74.56080674 20.61512397  1.        ],1,20,2.0959948638197243,0.6118565952843638,0.1904750858337113,20.610305152576288,8.404202101050524,0.6777682722226701,good,False,False,True,False,8.393685636805706
PT1,1.0244247824875683,23.34799573245433,0.0,0.0,,,[1.0244247824875683],"[23.34799573245433, 1]",1,20,1.841990284031621,0.3356484691440048,0.677496609251843,23.611805902951478,7.503751875937969,0.2052461026651934,good,True,False,False,False,7.931044581579866
PT1,2.6706055329026217,20.22802373084646,0.0,0.0,,,[2.6706055329026217],"[20.22802373084646, 1]",1,20,2.5041619452420343,0.4971884006206237,0.4001446119364725,9.704852426213106,2.501250625312656,0.1415538903842199,good,True,False,False,False,9.210440366976517
PT1,2.12970997431713,44.45181695228391,0.0,0.0,,,[2.12970997431713],"[44.451816952283906, 1]",1,20,2.6217245181545192,0.6463725042373608,0.8776579698357075,15.307653826913455,4.702351175587793,0.3066164833916006,good,True,False,False,False,0.0
PT1+Td,1.0276099171248303,40.19863592470176,0.0,3.4306481415455807,,,[1.0276099171248303],"[40.198635924701755, 1]",1,20,0.999608393064372,0.2456201446320352,0.508445186356138,37.61880940470235,13.706853426713357,0.3593106907279477,good,False,True,False,False,7.4822528267011315
PT1,1.1621963883862236,49.94685108648151,0.0,0.0,,,[1.1621963883862236],"[49.94685108648151, 1]",1,20,2.277445672590368,0.2624595771755975,0.2333500153773499,35.01750875437719,11.2056028014007,0.2523219414512206,good,True,False,False,False,7.644603315994917
PT1+Td,1.5165284798030885,1.5642752740491983,0.0,2.8362850993629998,,,[1.5165284798030885],"[1.5642752740491983, 1]",1,20,1.4248221680810969,0.8996064807595583,0.5694472089805885,5.402701350675337,0.80040020010005,0.0086963833301556,good,False,True,False,False,0.0
PT1+Td,1.7911245503162616,46.08348581492004,0.0,2.214617939253309,,,[1.7911245503162616],"[46.08348581492004, 1]",1,20,1.3457305831770885,0.9828748709242195,0.031240034111065,14.90745372686343,5.402701350675337,0.5664295099658498,good,False,True,False,False,0.0
PT2+Td,1.0239912660313897,13.801712243563886,12.569023651418696,2.8262065274367845,,,[1.0239912660313895],[173.47404762  26.37073589   1.        ],1,20,2.840187038258956,0.2414293207735638,0.3939221632418166,25.012506253126563,10.40520260130065,0.4187484806601724,good,False,False,False,True,7.967352658352273
PT1+Td,1.1100251664072165,17.91004364725428,0.0,4.603584725844577,,,[1.1100251664072163],"[17.91004364725428, 1]",1,20,2.442581065823541,0.9551510240362752,0.0353598830892555,11.2056028014007,3.701850925462731,0.2867377564796987,good,False,True,False,False,8.172495049324262
PT1+Td,1.8323261411204557,27.328455321788176,0.0,3.0520281576902097,,,[1.8323261411204554],"[27.328455321788176, 1]",1,20,2.7757263193938027,0.5287479923779028,0.8357254772210835,13.906953476738368,3.901950975487744,0.1947618804388005,good,False,True,False,False,0.0
PT2,2.748140877023657,11.815851526015106,2.405189788825244,0.0,,,[2.7481408770236575],[28.41936544 14.22104131  1.        ],1,20,1.2052988116061418,0.2903454006480027,0.218876416725142,10.305152576288144,4.102051025512756,0.3964419421295911,good,False,False,True,False,0.0
PT1+Td,2.5081782348457184,19.70547681299157,0.0,1.9671426755809849,,,[2.5081782348457184],"[19.70547681299157, 1]",1,20,2.6613156129299704,0.5755475123600736,0.1771242417587906,9.004502251125562,2.40120060030015,0.151350903935685,good,False,True,False,False,7.353518715947311
PT1+Td,1.049435124942771,18.13464745962354,0.0,3.563032468235331,,,[1.049435124942771],"[18.13464745962354, 1]",1,20,1.8272777507013225,0.2941409013043971,0.5895213981551604,22.211105552776388,6.703351675837919,0.1393514279985369,good,False,True,False,False,6.688438969257512
PT1+Td,1.4614602778292674,22.045551970249875,0.0,2.695620184986836,,,[1.4614602778292674],"[22.045551970249875, 1]",1,20,2.238130299489096,0.3407800336771713,0.587392490636885,17.90895447723862,5.102551275637818,0.1504759036213974,good,False,True,False,False,0.0
PT1,1.6413527179360063,21.11043780693824,0.0,0.0,,,[1.6413527179360063],"[21.11043780693824, 1]",1,20,0.8107031745399171,0.6107434147156149,0.0161492204164068,13.406703351675835,4.902451225612806,0.4587703995633228,good,True,False,False,False,0.0
PT2,2.108182503183066,7.670789375268375,26.73236747601949,0.0,,,[2.108182503183066],[205.05836041  34.40315685   1.        ],1,20,0.9062797428619468,0.161708986492702,0.2601377395290312,30.61530765382691,12.8064032016008,0.613148251399461,good,False,False,True,False,7.88922170348905
PT1,1.0587181288676346,5.101354831989988,0.0,0.0,,,[1.0587181288676346],"[5.101354831989988, 1]",1,20,2.417661613503347,0.6797792885640725,0.0472384983716029,8.004002001000499,1.9009504752376187,0.0334758436132578,good,True,False,False,False,0.0
PT1+Td,1.0278050394784173,17.85649937864839,0.0,3.18951595275146,,,[1.0278050394784173],"[17.85649937864839, 1]",1,20,1.901387621123806,0.7849145526356307,0.7860365962178589,13.60680340170085,4.602301150575287,0.3016359261924337,good,False,True,False,False,0.0
PT1,2.397492019093209,19.36246113434508,0.0,0.0,,,[2.397492019093209],"[19.362461134345082, 1]",1,20,0.5413473044433382,0.4265021974038878,0.1746838539766596,12.906453226613303,4.702351175587793,0.4453847825559905,good,True,False,False,False,0.0
PT1,1.89635945637796,6.290709995693037,0.0,0.0,,,[1.8963594563779602],"[6.290709995693037, 1]",1,20,0.8853024689519149,0.7658313490759111,0.5665252094259821,6.503251625812906,2.101050525262631,0.2360956766153638,good,True,False,False,False,0.0
PT1+Td,0.9263208571269748,4.09890933207954,0.0,4.383868947849406,,,[0.9263208571269748],"[4.09890933207954, 1]",1,20,0.7800680573168868,0.7698021492816023,0.7543943045430858,8.204102051025512,2.901450725362681,0.1722871185841323,good,False,True,False,False,0.0
PT1+Td,0.6773982431783914,29.086830502769303,0.0,4.7346942088878246,,,[0.6773982431783914],"[29.086830502769303, 1]",1,20,2.8524326006375667,0.9223519718228288,0.3248598406761847,19.409704852426213,6.703351675837919,0.3533112555910788,good,False,True,False,False,0.0
PT1,0.6589119093170138,26.30745185909413,0.0,0.0,,,[0.6589119093170138],"[26.30745185909413, 1]",1,20,2.715849996388468,0.6570957215169944,0.7947969382336247,22.31115557778889,7.503751875937969,0.2807614388462519,good,True,False,False,False,8.056544255002914
PT1+Td,0.6344739568825724,14.986334495809194,0.0,2.4681379413390387,,,[0.6344739568825724],"[14.986334495809194, 1]",1,20,1.415983868879564,0.8717495446555353,0.9673089858017,15.907953976988493,5.802901450725362,0.3442417952326133,good,False,True,False,False,0.0
PT1+Td,1.5798575011305918,44.465479380525565,0.0,4.051006643418726,,,[1.5798575011305918],"[44.465479380525565, 1]",1,20,1.1982519904992646,0.3287722556222177,0.2516876367273598,26.61330665332666,9.30465232616308,0.4009246578256041,good,False,True,False,False,8.020196404204018
PT2+Td,1.572591272612354,3.585058414152808,2.2751731930921086,4.630166350041359,,,[1.572591272612354],[8.1566288  5.86023161 1.        ],1,20,0.9211592462109336,0.8989432735191046,0.4071781655836336,6.503251625812906,2.7013506753376686,0.6394516191687143,good,False,False,False,True,9.210440366976517
PT1+Td,2.373788987311471,39.60359531085297,0.0,3.8769084270742447,,,[2.373788987311471],"[39.60359531085297, 1]",1,20,1.6658125291749235,0.3574620677584172,0.1037095919428029,18.309154577288645,5.802901450725362,0.2974996909558969,good,False,True,False,False,0.0
PT2+Td,0.9550453796392716,8.207802980656574,6.313768892120432,1.3981789171769523,,,[0.9550453796392715],[51.82217113 14.52157187  1.        ],1,20,2.74211862920337,0.1416165707222706,0.2208752677187087,15.307653826913455,7.003501750875437,0.0485955156507075,good,False,False,False,True,5.413026541552862
PT1+Td,1.852202458950666,27.63502307858176,0.0,4.605956381161872,,,[1.852202458950666],"[27.635023078581757, 1]",1,20,2.7234390995364888,0.5046806853435116,0.4854220764044399,14.007003501750876,4.0020010005002495,0.1947984743615463,good,False,True,False,False,0.0
PT1+Td,1.5096761286052929,10.24123736728292,0.0,4.811396526282377,,,[1.5096761286052929],"[10.241237367282919, 1]",1,20,2.3095944900733643,0.553754236641324,0.3042223452537466,9.404702351175589,2.501250625312656,0.1018500490079281,good,False,True,False,False,0.0
